nodenumber,    x-coordinate,    y-coordinate,pressure-coefficient,      x-velocity,      y-velocity
     14947,-8.931700587E-01, 6.570149660E-01,-8.070213348E-02, 1.443517151E+02,-2.000616312E+00
     14948,-1.332033426E-01, 6.573731899E-01,-9.384812415E-02, 1.444444580E+02,-1.529606247E+01
     14949,-5.853580236E-01, 6.591309905E-01,-1.604046971E-01, 1.494446564E+02,-7.740098000E+00
     14950,-1.522642374E-01, 6.596008539E-01,-9.853134304E-02, 1.447728119E+02,-1.516420364E+01
     14951,-5.668819547E-01, 6.611353159E-01,-1.608807445E-01, 1.494514313E+02,-8.198669434E+00
     14952,-1.979798675E+00, 6.611800194E-01, 2.547252923E-02, 1.368359375E+02,-8.273672104E+00
     14953,-1.713391542E-01, 6.617819667E-01,-1.031549573E-01, 1.450982819E+02,-1.501302814E+01
     14954,-8.751888275E-01, 6.624435186E-01,-8.669145405E-02, 1.447498474E+02,-2.259430170E+00
     14955,-1.530550241E+00, 6.625019908E-01, 3.328156099E-02, 1.363937531E+02,-6.239344597E+00
     14956,-5.484524369E-01, 6.629402041E-01,-1.609726697E-01, 1.494322662E+02,-8.648580551E+00
     14957,-1.383913398E+00, 6.629413962E-01, 2.960879356E-02, 1.367017975E+02,-5.004828930E+00
     14958,-1.903695017E-01, 6.634792686E-01,-1.077423543E-01, 1.454218140E+02,-1.484924984E+01
     14959,-1.065447688E+00, 6.641857028E-01,-2.146020532E-02, 1.403257599E+02,-2.062525272E+00
     14960,-5.299906731E-01, 6.646321416E-01,-1.606658548E-01, 1.493862000E+02,-9.090430260E+00
     14961,-2.094471008E-01, 6.650331020E-01,-1.122558191E-01, 1.457416687E+02,-1.466704845E+01
     14962,-1.229152203E+00, 6.651096344E-01, 1.429528277E-02, 1.378200531E+02,-3.456467628E+00
     14963,-5.113692284E-01, 6.659686565E-01,-1.600621492E-01, 1.493196564E+02,-9.526567459E+00
     14964,-2.285304666E-01, 6.665688753E-01,-1.166522279E-01, 1.460547943E+02,-1.446474838E+01
     14965,-4.927478135E-01, 6.673052311E-01,-1.590426117E-01, 1.492254028E+02,-9.951540947E+00
     14966,-8.568913937E-01, 6.673614979E-01,-9.255722910E-02, 1.451381683E+02,-2.534859896E+00
     14967,-2.475391030E-01, 6.676966548E-01,-1.209603027E-01, 1.463626251E+02,-1.424877167E+01
     14968,-1.818791389E+00, 6.683859825E-01, 2.885876037E-02, 1.366272430E+02,-7.771439075E+00
     14969,-1.669297099E+00, 6.684846878E-01, 3.174798191E-02, 1.364599304E+02,-7.106391907E+00
     14970,-4.741263986E-01, 6.686417460E-01,-1.576247811E-01, 1.491047516E+02,-1.036409283E+01
     14971,-2.665398717E-01, 6.687866449E-01,-1.251110882E-01, 1.466611938E+02,-1.401333046E+01
     14972,-4.553994238E-01, 6.693781614E-01,-1.560281515E-01, 1.489715576E+02,-1.076872635E+01
     14973,-2.855406702E-01, 6.698766351E-01,-1.290816069E-01, 1.469487915E+02,-1.375802803E+01
     14974,-4.366574883E-01, 6.700591445E-01,-1.540835798E-01, 1.488153534E+02,-1.115988731E+01
     14975,-3.045258224E-01, 6.704115868E-01,-1.329740733E-01, 1.472312775E+02,-1.349060059E+01
     14976,-4.179155529E-01, 6.707401276E-01,-1.517909020E-01, 1.486363831E+02,-1.153585148E+01
     14977,-3.234906793E-01, 6.708277464E-01,-1.366751790E-01, 1.475017548E+02,-1.320557308E+01
     14978,-3.990748227E-01, 6.711388826E-01,-1.492482722E-01, 1.484407654E+02,-1.189997959E+01
     14979,-3.424555063E-01, 6.712438464E-01,-1.401395947E-01, 1.477573547E+02,-1.290152645E+01
     14980,-3.801838756E-01, 6.713631749E-01,-1.464414895E-01, 1.482277832E+02,-1.224983788E+01
     14981,-3.613472879E-01, 6.713949442E-01,-1.434059739E-01, 1.480000610E+02,-1.258320808E+01
     14982,-1.047505736E+00, 6.714927554E-01,-2.727067284E-02, 1.407240448E+02,-2.098871469E+00
     14983,-8.386198878E-01, 6.721210480E-01,-9.811465442E-02, 1.455040588E+02,-2.829521656E+00
     14984,-1.211051345E+00, 6.743388772E-01, 1.012875978E-02, 1.381128540E+02,-3.364593744E+00
     14985,-1.366009712E+00, 6.744484305E-01, 2.701993473E-02, 1.368880463E+02,-4.878921032E+00
     14986,-1.512570858E+00, 6.760466099E-01, 3.174208850E-02, 1.365075989E+02,-6.117887974E+00
     14987,-8.203483224E-01, 6.768805981E-01,-1.033167690E-01, 1.458448486E+02,-3.144295692E+00
     14988,-1.029191852E+00, 6.784303784E-01,-3.316088393E-02, 1.411267395E+02,-2.153645992E+00
     14989,-8.018715382E-01, 6.813644171E-01,-1.082686260E-01, 1.461673889E+02,-3.475323439E+00
     14990,-1.962232709E+00, 6.818069220E-01, 2.512920462E-02, 1.368641357E+02,-8.204998016E+00
     14991,-1.192802668E+00, 6.833891869E-01, 5.814280361E-03, 1.384153442E+02,-3.287476540E+00
     14992,-1.651339173E+00, 6.842182279E-01, 3.079051711E-02, 1.365326385E+02,-7.003132343E+00
     14993,-1.010823369E+00, 6.853108406E-01,-3.903083876E-02, 1.415266876E+02,-2.233486176E+00
     14994,-7.832790613E-01, 6.856842637E-01,-1.129081920E-01, 1.464673309E+02,-3.822058678E+00
     14995,-1.348044991E+00, 6.857767105E-01, 2.427613735E-02, 1.370844879E+02,-4.761106968E+00
     14996,-1.800973892E+00, 6.865428090E-01, 2.827374451E-02, 1.366731720E+02,-7.686475754E+00
     14997,-1.494591713E+00, 6.895912290E-01, 3.005420417E-02, 1.366313782E+02,-6.000918388E+00
     14998,-7.647122145E-01, 6.898609400E-01,-1.171695143E-01, 1.467406921E+02,-4.180748463E+00
     14999,-9.924616218E-01, 6.921341419E-01,-4.482944310E-02, 1.419203796E+02,-2.338104248E+00
     15000,-1.174559116E+00, 6.923702955E-01, 1.384278527E-03, 1.387254333E+02,-3.228547096E+00
     15001,-7.460919619E-01, 6.938264370E-01,-1.210882515E-01, 1.469896240E+02,-4.550110340E+00
     15002,-1.329557180E+00, 6.966916323E-01, 2.137937397E-02, 1.372913055E+02,-4.646842480E+00
     15003,-7.272484899E-01, 6.974459291E-01,-1.247317567E-01, 1.472186737E+02,-4.929739475E+00
     15004,-9.739452600E-01, 6.985321045E-01,-5.057354644E-02, 1.423092346E+02,-2.460636377E+00
     15005,-1.633374095E+00, 6.998471618E-01, 2.972724289E-02, 1.366124878E+02,-6.902056217E+00
     15006, 0.000000000E+00, 7.009810209E-01,-6.086164713E-02, 1.422447052E+02,-1.496767426E+01
     15007, 1.000000047E-03, 7.009810209E-01,-6.063356251E-02, 1.422306671E+02,-1.496760654E+01
     15008, 2.099999925E-03, 7.009810209E-01,-6.040837243E-02, 1.422152100E+02,-1.496708107E+01
     15009, 3.310000058E-03, 7.009810209E-01,-6.016660482E-02, 1.421986694E+02,-1.496637917E+01
     15010, 4.641000181E-03, 7.009810209E-01,-5.989755690E-02, 1.421804199E+02,-1.496553802E+01
     15011, 6.105099805E-03, 7.009810209E-01,-5.960195884E-02, 1.421604309E+02,-1.496454620E+01
     15012, 7.715609856E-03, 7.009810209E-01,-5.927769840E-02, 1.421385193E+02,-1.496337986E+01
     15013, 9.487170726E-03, 7.009810209E-01,-5.892191082E-02, 1.421144867E+02,-1.496200180E+01
     15014, 1.143588778E-02, 7.009810209E-01,-5.853026733E-02, 1.420881195E+02,-1.496036911E+01
     15015, 1.357947662E-02, 7.009810209E-01,-5.809923261E-02, 1.420591125E+02,-1.495844460E+01
     15016, 1.593742520E-02, 7.009810209E-01,-5.762789398E-02, 1.420271606E+02,-1.495619011E+01
     15017, 1.853116788E-02, 7.009810209E-01,-5.711270124E-02, 1.419921570E+02,-1.495354176E+01
     15018, 2.138428390E-02, 7.009810209E-01,-5.654836074E-02, 1.419538727E+02,-1.495042801E+01
     15019, 2.452271245E-02, 7.009810209E-01,-5.593068153E-02, 1.419120483E+02,-1.494674015E+01
     15020, 2.797498368E-02, 7.009810209E-01,-5.525521562E-02, 1.418664093E+02,-1.494236088E+01
     15021, 3.177248314E-02, 7.009810209E-01,-5.451698601E-02, 1.418165283E+02,-1.493714905E+01
     15022, 3.594972938E-02, 7.009810209E-01,-5.371111631E-02, 1.417621002E+02,-1.493095016E+01
     15023, 4.054470360E-02, 7.009810209E-01,-5.283165351E-02, 1.417027435E+02,-1.492356586E+01
     15024, 4.559917375E-02, 7.009810209E-01,-5.187235028E-02, 1.416380463E+02,-1.491475010E+01
     15025, 5.115909129E-02, 7.009810209E-01,-5.082745105E-02, 1.415676117E+02,-1.490424156E+01
     15026, 5.727500096E-02, 7.009810209E-01,-4.969080910E-02, 1.414910583E+02,-1.489174461E+01
     15027, 6.400249898E-02, 7.009810209E-01,-4.845601693E-02, 1.414079895E+02,-1.487691116E+01
     15028, 7.140275091E-02, 7.009810209E-01,-4.711605608E-02, 1.413179626E+02,-1.485931587E+01
     15029, 7.954302430E-02, 7.009810209E-01,-4.566056281E-02, 1.412205353E+02,-1.483848667E+01
     15030, 8.849732578E-02, 7.009810209E-01,-4.408408701E-02, 1.411153870E+02,-1.481387138E+01
     15031, 9.834706038E-02, 7.009810209E-01,-4.238629341E-02, 1.410022278E+02,-1.478483486E+01
     15032, 1.091817617E-01, 7.009810209E-01,-4.056249186E-02, 1.408808441E+02,-1.475066280E+01
     15033, 1.210999414E-01, 7.009810209E-01,-3.860899433E-02, 1.407510529E+02,-1.471055794E+01
     15034, 1.342099309E-01, 7.009810209E-01,-3.652436659E-02, 1.406128540E+02,-1.466362572E+01
     15035, 1.486309320E-01, 7.009810209E-01,-3.430901095E-02, 1.404663391E+02,-1.460889435E+01
     15036, 1.644940227E-01, 7.009810209E-01,-3.196534514E-02, 1.403117676E+02,-1.454532146E+01
     15037, 1.819434315E-01, 7.009810209E-01,-2.949935384E-02, 1.401496277E+02,-1.447182846E+01
     15038, 2.011377662E-01, 7.009810209E-01,-2.692167647E-02, 1.399806824E+02,-1.438732243E+01
     15039, 2.222515494E-01, 7.009810209E-01,-2.424817905E-02, 1.398061066E+02,-1.429075336E+01
     15040, 2.454766929E-01, 7.009810209E-01,-2.149863727E-02, 1.396273346E+02,-1.418112659E+01
     15041, 2.710243762E-01, 7.009810209E-01,-1.869771630E-02, 1.394460754E+02,-1.405760002E+01
     15042, 2.991268039E-01, 7.009810209E-01,-1.587523893E-02, 1.392645111E+02,-1.391959381E+01
     15043, 3.300394714E-01, 7.009810209E-01,-1.306660939E-02, 1.390850677E+02,-1.376684666E+01
     15044, 3.640434444E-01, 7.009810209E-01,-1.031177212E-02, 1.389104309E+02,-1.359949493E+01
     15045, 4.014477730E-01, 7.009810209E-01,-7.652567234E-03, 1.387434235E+02,-1.341819191E+01
     15046, 4.425925612E-01, 7.009810209E-01,-5.131843966E-03, 1.385868683E+02,-1.322414970E+01
     15047, 4.878517985E-01, 7.009810209E-01,-2.790769562E-03, 1.384434662E+02,-1.301909065E+01
     15048, 5.376369953E-01, 7.009810209E-01,-6.664614775E-04, 1.383155670E+02,-1.280531788E+01
     15049, 5.924006701E-01, 7.009810209E-01, 1.209249021E-03, 1.382051239E+02,-1.258561134E+01
     15050, 6.526407599E-01, 7.009810209E-01, 2.813552041E-03, 1.381134796E+02,-1.236303997E+01
     15051, 7.189048529E-01, 7.009810209E-01, 4.134293180E-03, 1.380411682E+02,-1.214085388E+01
     15052, 7.917953134E-01, 7.009810209E-01, 5.169658922E-03, 1.379880524E+02,-1.192226696E+01
     15053, 8.719748259E-01, 7.009810209E-01, 5.928922445E-03, 1.379532776E+02,-1.171027374E+01
     15054, 9.601723552E-01, 7.009810209E-01, 6.430124864E-03, 1.379354095E+02,-1.150752831E+01
     15055,-7.084050179E-01, 7.010654211E-01,-1.279464811E-01, 1.474178162E+02,-5.318250179E+00
     15056,-1.156181455E+00, 7.011073828E-01,-3.153734608E-03, 1.390422821E+02,-3.185066462E+00
     15057,-1.944123864E+00, 7.020612955E-01, 2.474779263E-02, 1.368950806E+02,-8.135559082E+00
     15058,-1.476273060E+00, 7.026671171E-01, 2.826376632E-02, 1.367621460E+02,-5.885918140E+00
     15059,-1.782935143E+00, 7.043206096E-01, 2.762812376E-02, 1.367232666E+02,-7.601922989E+00
     15060,-1.994340867E-02, 7.043421865E-01,-6.512952596E-02, 1.425269318E+02,-1.492504406E+01
     15061,-9.552099109E-01, 7.046813369E-01,-5.626546964E-02, 1.426932526E+02,-2.603988409E+00
     15062,-6.895615458E-01, 7.046849132E-01,-1.307268590E-01, 1.475868530E+02,-5.713462353E+00
     15063,-1.311077476E+00, 7.074000835E-01, 1.834433526E-02, 1.375071106E+02,-4.542606354E+00
     15064,-3.988681734E-02, 7.077032924E-01,-6.896385550E-02, 1.428088684E+02,-1.487234688E+01
     15065,-6.705171466E-01, 7.077292204E-01,-1.332756728E-01, 1.477392120E+02,-6.112225533E+00
     15066,-1.137454748E+00, 7.095250487E-01,-7.835393772E-03, 1.393674927E+02,-3.154848576E+00
     15067,-6.514523625E-01, 7.106449604E-01,-1.354320347E-01, 1.478644104E+02,-6.513852596E+00
     15068,-9.364745617E-01, 7.108306289E-01,-6.180522218E-02, 1.430654297E+02,-2.771313190E+00
     15069,-5.982961133E-02, 7.110383511E-01,-7.303495705E-02, 1.430905304E+02,-1.480306625E+01
     15070,-6.323875785E-01, 7.135606408E-01,-1.371558905E-01, 1.479598694E+02,-6.917160034E+00
     15071,-7.981429249E-02, 7.137566209E-01,-7.713593543E-02, 1.433770447E+02,-1.472482300E+01
     15072,-1.614746451E+00, 7.150150537E-01, 2.858955413E-02, 1.366975708E+02,-6.799960136E+00
     15073,-1.457621932E+00, 7.154820561E-01, 2.634631097E-02, 1.369015350E+02,-5.773699284E+00
     15074,-6.131931543E-01, 7.162330747E-01,-1.385400146E-01, 1.480317383E+02,-7.321675777E+00
     15075,-9.980106354E-02, 7.164691091E-01,-8.122985065E-02, 1.436633759E+02,-1.462966633E+01
     15076,-9.177249670E-01, 7.169632316E-01,-6.716537476E-02, 1.434240112E+02,-2.961364985E+00
     15077,-1.118752956E+00, 7.177000046E-01,-1.258072443E-02, 1.396953583E+02,-3.141923904E+00
     15078,-1.292597890E+00, 7.181085348E-01, 1.515189745E-02, 1.377330627E+02,-4.450226784E+00
     15079,-5.938826799E-01, 7.186737657E-01,-1.395839900E-01, 1.480800476E+02,-7.726103306E+00
     15080,-1.197859198E-01, 7.191538215E-01,-8.528656512E-02, 1.439484558E+02,-1.451767731E+01
     15081,-5.746185780E-01, 7.209159732E-01,-1.402702630E-01, 1.481039734E+02,-8.125853539E+00
     15082,-1.397290975E-01, 7.213841677E-01,-8.932432532E-02, 1.442325745E+02,-1.439407825E+01
     15083,-1.764239550E+00, 7.217540741E-01, 2.692574821E-02, 1.367773438E+02,-7.516183853E+00
     15084,-1.925563574E+00, 7.219270468E-01, 2.432508208E-02, 1.369288940E+02,-8.065655708E+00
     15085,-8.986255527E-01, 7.225441933E-01,-7.246015966E-02, 1.437770081E+02,-3.166165829E+00
     15086,-5.553181767E-01, 7.230369449E-01,-1.405911446E-01, 1.481030121E+02,-8.521170616E+00
     15087,-1.597176492E-01, 7.234868407E-01,-9.331495315E-02, 1.445146332E+02,-1.425430202E+01
     15088,-5.358418822E-01, 7.247664332E-01,-1.406454295E-01, 1.480836182E+02,-8.913431168E+00
     15089,-1.797201037E-01, 7.255426049E-01,-9.722744673E-02, 1.447924805E+02,-1.409732437E+01
     15090,-1.100051641E+00, 7.258702517E-01,-1.738651842E-02, 1.400261841E+02,-3.149549961E+00
     15091,-5.163655877E-01, 7.264958620E-01,-1.403137147E-01, 1.480382996E+02,-9.297851563E+00
     15092,-1.996718049E-01, 7.270702720E-01,-1.010942906E-01, 1.450677490E+02,-1.392929077E+01
     15093,-8.795518875E-01, 7.279676199E-01,-7.753098011E-02, 1.441135101E+02,-3.389330149E+00
     15094,-1.438971519E+00, 7.281662226E-01, 2.429681830E-02, 1.370496826E+02,-5.667556286E+00
     15095,-4.968892634E-01, 7.282252908E-01,-1.396082938E-01, 1.479680023E+02,-9.673192978E+00
     15096,-1.273727298E+00, 7.283422947E-01, 1.183083747E-02, 1.379675140E+02,-4.364292145E+00
     15097,-2.196705490E-01, 7.284551263E-01,-1.048706174E-01, 1.453381653E+02,-1.374477291E+01
     15098,-4.772910774E-01, 7.293152213E-01,-1.387307793E-01, 1.478856964E+02,-1.004268742E+01
     15099,-2.396750301E-01, 7.298219800E-01,-1.085175574E-01, 1.456009216E+02,-1.354263210E+01
     15100,-1.596013308E+00, 7.298954725E-01, 2.735836059E-02, 1.367890015E+02,-6.700163841E+00
     15101,-4.576761723E-01, 7.303449512E-01,-1.375228018E-01, 1.477812653E+02,-1.040206337E+01
     15102,-2.595971823E-01, 7.307393551E-01,-1.120732799E-01, 1.458578644E+02,-1.332878017E+01
     15103,-4.380612373E-01, 7.313747406E-01,-1.359811127E-01, 1.476548615E+02,-1.074967480E+01
     15104,-2.795106769E-01, 7.316150665E-01,-1.154660285E-01, 1.461048126E+02,-1.309808064E+01
     15105,-4.183374941E-01, 7.320935726E-01,-1.342010945E-01, 1.475124054E+02,-1.108814430E+01
     15106,-2.994241714E-01, 7.324908376E-01,-1.186718717E-01, 1.463401642E+02,-1.285031891E+01
     15107,-3.985581100E-01, 7.326213121E-01,-1.321654171E-01, 1.473530121E+02,-1.141524315E+01
     15108,-3.193136752E-01, 7.327772379E-01,-1.217914745E-01, 1.465697937E+02,-1.259208584E+01
     15109,-3.391802311E-01, 7.329345942E-01,-1.247167140E-01, 1.467870483E+02,-1.231888580E+01
     15110,-3.788328767E-01, 7.329573631E-01,-1.298981756E-01, 1.471785278E+02,-1.172859573E+01
